customer_id,insured_period,residential,building_painted,building_fenced,garden,settlement,target,insured_period_round,scaled_building_dim,year_of_observation,year_of_occupancy,years_active,year_of_observation_freq_encode,year_of_occupancy_freq_encode,years_active_freq_encode,building_type_2,building_type_3,building_type_4,quarter_Q2,quarter_Q3,quarter_Q4,decades_active_D2,decades_active_D3,decades_active_D4,decades_active_D5,decades_active_D6,decades_active_D7,decades_active_D8
H12668,1.0,0,0,1,0,1,0.0,12,0.08582490858249087,2013,1960,53,2093,3733,989,0,0,1,0,0,1,0,0,0,0,1,0,0
H13306,1.0,0,1,0,1,0,0.0,12,0.02774790277479028,2012,1960,52,2225,3733,1104,0,0,1,0,0,1,0,0,0,1,0,0,0
H13348,1.0,0,1,0,1,0,0.0,12,0.05205420520542052,2012,1960,52,2225,3733,1104,0,0,1,0,0,1,0,0,0,1,0,0,0
H13349,0.865753425,0,1,0,1,0,0.0,10,0.05205420520542052,2013,1960,53,2093,3733,989,0,0,1,0,0,1,0,0,0,0,1,0,0
H1335,1.0,1,0,0,1,0,1.0,12,0.4527855452785546,2012,1980,32,2225,1525,455,0,0,1,0,0,1,0,1,0,0,0,0,0
H13398,1.0,1,1,0,1,0,0.0,12,0.395999139599914,2013,1988,25,2093,720,226,0,0,1,0,0,1,0,1,0,0,0,0,0
H1367,0.554644809,1,0,0,1,0,0.0,7,0.5833512583351258,2012,1980,32,2225,1525,455,0,0,1,0,1,0,0,1,0,0,0,0,0
H13899,1.0,0,0,1,0,1,0.0,12,0.10733491073349108,2015,1950,65,1218,315,44,0,0,1,0,0,1,0,0,0,0,0,1,0
H14023,1.0,0,1,0,1,0,0.0,12,0.13185631318563132,2012,1980,32,2225,1525,455,0,0,1,0,0,1,0,1,0,0,0,0,0
H14231,1.0,0,0,1,0,1,0.0,12,0.29447192944719297,2014,2008,6,1517,59,48,0,0,1,0,0,1,0,0,0,0,0,0,0
H14232,1.0,0,0,1,0,1,0.0,12,0.29447192944719297,2015,2008,7,1218,59,55,0,0,1,0,0,1,0,0,0,0,0,0,0
H14574,1.0,0,1,0,1,0,0.0,12,0.09227790922779093,2015,1960,55,1218,3733,561,0,0,1,0,0,1,0,0,0,0,1,0,0
H14648,1.0,0,1,0,1,0,0.0,12,0.3359862335986234,2014,1980,34,1517,1525,298,0,0,1,0,0,1,0,0,1,0,0,0,0
H14811,1.0,0,1,0,1,0,0.0,12,0.053559905355990534,2013,1960,53,2093,3733,989,0,0,1,0,0,1,0,0,0,0,1,0,0
H14825,0.832876712,0,1,0,1,0,0.0,9,0.29016992901699296,2013,1980,33,2093,1525,423,0,0,1,0,1,0,0,0,1,0,0,0,0
H14855,1.0,0,1,0,1,0,0.0,12,0.10303291030329104,2014,1960,54,1517,3733,680,0,0,1,0,0,1,0,0,0,0,1,0,0
H14856,1.0,0,1,0,1,0,0.0,12,0.10303291030329104,2015,1960,55,1218,3733,561,0,0,1,0,0,1,0,0,0,0,1,0,0
H14857,1.0,0,1,0,1,0,0.0,12,0.3439449343944935,2014,1960,54,1517,3733,680,0,0,1,0,0,1,0,0,0,0,1,0,0
H14969,0.99726776,0,0,1,0,1,0.0,12,0.21488492148849214,2016,1972,44,1093,35,72,0,0,1,0,0,1,0,0,0,1,0,0,0
H15095,0.08493150699999999,0,0,1,0,1,0.0,2,0.4299849429984943,2015,1972,43,1218,35,90,0,0,1,0,0,0,0,0,0,1,0,0,0
H15590,0.99726776,0,0,1,0,1,1.0,12,0.6192729619272962,2016,1970,46,1093,289,62,0,0,1,0,0,1,0,0,0,1,0,0,0
H15644,1.0,0,0,1,0,1,0.0,12,0.7188642718864272,2015,1970,45,1218,289,59,0,0,1,0,0,1,0,0,0,1,0,0,0
H1593,1.0,1,0,0,1,0,0.0,12,0.398365239836524,2013,1988,25,2093,720,226,0,0,1,0,0,1,0,1,0,0,0,0,0
H16237,1.0,0,0,1,0,1,0.0,12,0.6708969670896967,2015,2000,15,1218,61,33,0,0,1,0,0,1,1,0,0,0,0,0,0
H16238,1.0,0,0,1,0,1,1.0,12,0.6708969670896967,2016,2000,16,1093,61,24,0,0,1,0,0,1,1,0,0,0,0,0,0
H17129,1.0,0,0,1,0,1,0.0,12,0.09657990965799097,2015,1960,55,1218,3733,561,0,0,1,0,0,1,0,0,0,0,1,0,0
H17417,1.0,0,0,1,0,1,1.0,12,0.2794149279414928,2012,1960,52,2225,3733,1104,0,0,1,0,0,1,0,0,0,1,0,0,0
H17752,1.0,0,0,1,0,1,0.0,12,0.22563992256399226,2013,1960,53,2093,3733,989,0,0,1,0,0,1,0,0,0,0,1,0,0
H18220,1.0,0,0,1,0,1,1.0,12,0.1503549150354915,2014,1960,54,1517,3733,680,0,0,1,0,0,1,0,0,0,0,1,0,0
H18234,0.448087432,1,0,1,0,1,0.0,5,0.5831361583136159,2012,1970,42,2225,289,86,0,0,1,1,0,0,0,0,1,0,0,0,0
H18235,1.0,1,0,1,0,1,0.0,12,0.5831361583136159,2015,1970,45,1218,289,59,0,0,1,0,0,1,0,0,0,1,0,0,0
H18761,0.50273224,1,0,1,0,1,0.0,6,0.24069692406969243,2012,2007,5,2225,60,47,0,0,1,1,0,0,0,0,0,0,0,0,0
H19040,0.99726776,0,0,1,0,1,1.0,12,0.9677349967734997,2016,1980,36,1093,1525,203,0,0,1,0,0,1,0,0,1,0,0,0,0
H19857,0.75136612,1,0,1,0,1,0.0,9,0.5717358571735857,2016,1962,54,1093,17,680,0,0,1,0,1,0,0,0,0,0,1,0,0
H3106,0.99726776,0,0,0,1,0,0.0,12,0.3480318348031835,2016,1980,36,1093,1525,203,0,0,1,0,0,1,0,0,1,0,0,0,0
H3107,1.0,0,0,0,1,0,1.0,12,0.17745751774575177,2012,1980,32,2225,1525,455,0,0,1,0,0,1,0,1,0,0,0,0,0
H3108,0.99726776,0,0,0,1,0,0.0,12,0.17745751774575177,2016,1980,36,1093,1525,203,0,0,1,0,0,1,0,0,1,0,0,0,0
H3249,1.0,0,0,0,1,0,0.0,12,0.293396429339643,2014,1960,54,1517,3733,680,0,0,1,0,0,1,0,0,0,0,1,0,0
H3613,1.0,0,0,1,0,1,0.0,12,0.03936330393633039,2012,1960,52,2225,3733,1104,0,0,1,0,0,1,0,0,0,1,0,0,0
H3646,1.0,0,0,1,0,1,0.0,12,0.2084319208431921,2014,1950,64,1517,315,63,0,0,1,0,0,1,0,0,0,0,0,1,0
H372,1.0,0,0,0,1,0,0.0,12,0.14734351473435148,2015,1960,55,1218,3733,561,0,0,1,0,0,1,0,0,0,0,1,0,0
H3752,1.0,0,0,1,0,1,0.0,12,0.19337491933749193,2014,1956,58,1517,7,17,0,0,1,0,0,1,0,0,0,0,1,0,0
H3897,1.0,0,0,1,0,1,1.0,12,0.7543557754355775,2013,1975,38,2093,61,32,0,0,1,0,0,1,0,0,1,0,0,0,0
H3983,1.0,0,0,0,1,0,1.0,12,0.6235749623574962,2012,1960,52,2225,3733,1104,0,0,1,0,0,1,0,0,0,1,0,0,0
H3984,1.0,0,0,0,1,0,1.0,12,0.6235749623574962,2013,1960,53,2093,3733,989,0,0,1,0,0,1,0,0,0,0,1,0,0
H4034,1.0,0,0,1,0,1,0.0,12,0.4372983437298344,2013,1970,43,2093,289,90,0,0,1,0,0,1,0,0,0,1,0,0,0
H4077,1.0,0,0,0,1,0,1.0,12,0.9217035921703592,2014,1960,54,1517,3733,680,0,0,1,0,0,1,0,0,0,0,1,0,0
H4085,1.0,0,0,0,1,0,0.0,12,0.3654549365454937,2012,1960,52,2225,3733,1104,0,0,1,0,0,1,0,0,0,1,0,0,0
H4086,1.0,0,0,0,1,0,1.0,12,0.3224349322434933,2015,1980,35,1218,1525,222,0,0,1,0,0,1,0,0,1,0,0,0,0
H4307,1.0,0,1,0,1,0,0.0,12,0.06431490643149065,2013,1980,33,2093,1525,423,0,0,1,0,0,1,0,0,1,0,0,0,0
H4428,1.0,0,0,0,1,0,0.0,12,0.898042589804259,2012,1988,24,2225,720,232,0,0,1,0,0,1,0,1,0,0,0,0,0
H4429,1.0,0,0,0,1,0,0.0,12,0.898042589804259,2013,1988,25,2093,720,226,0,0,1,0,0,1,0,1,0,0,0,0,0
H4474,1.0,0,0,1,0,1,1.0,12,0.7311249731124974,2013,1960,53,2093,3733,989,0,0,1,0,0,1,0,0,0,0,1,0,0
H4485,0.9972602740000001,0,0,1,0,1,1.0,12,0.10733491073349108,2013,1960,53,2093,3733,989,0,0,1,0,0,1,0,0,0,0,1,0,0
H4486,1.0,0,0,1,0,1,0.0,12,0.10733491073349108,2016,1960,56,1093,3733,457,0,0,1,0,0,1,0,0,0,0,1,0,0
H4488,1.0,0,0,1,0,1,0.0,12,0.7528500752850076,2013,1980,33,2093,1525,423,0,0,1,0,0,1,0,0,1,0,0,0,0
H4512,1.0,1,0,0,1,0,0.0,12,0.2847924284792429,2013,1980,33,2093,1525,423,0,0,1,0,0,1,0,0,1,0,0,0,0
H4513,1.0,1,0,0,1,0,1.0,12,0.2847924284792429,2014,1980,34,1517,1525,298,0,0,1,0,0,1,0,0,1,0,0,0,0
H4585,1.0,0,0,0,1,0,0.0,12,0.004086900408690041,2013,1988,25,2093,720,226,0,0,1,0,0,1,0,1,0,0,0,0,0
H4586,1.0,0,0,0,1,0,0.0,12,0.004086900408690041,2015,1988,27,1218,720,134,0,0,1,0,0,1,0,1,0,0,0,0,0
H4617,1.0,0,0,1,0,1,0.0,12,0.09464400946440096,2016,1960,56,1093,3733,457,0,0,1,0,0,1,0,0,0,0,1,0,0
H4668,1.0,0,0,1,0,1,1.0,12,0.24435362443536246,2012,1960,52,2225,3733,1104,0,0,1,0,0,1,0,0,0,1,0,0,0
H4796,1.0,1,1,0,1,0,0.0,12,0.053559905355990534,2015,1960,55,1218,3733,561,0,0,1,0,0,1,0,0,0,0,1,0,0
H4990,1.0,1,1,0,1,0,0.0,12,0.08969670896967091,2014,1960,54,1517,3733,680,0,0,1,0,0,1,0,0,0,0,1,0,0
H5021,1.0,0,1,0,1,0,0.0,12,0.18477091847709184,2016,1980,36,1093,1525,203,0,0,1,0,0,1,0,0,1,0,0,0,0
H5094,0.468493151,0,1,0,1,0,0.0,6,0.10733491073349108,2015,1960,55,1218,3733,561,0,0,1,1,0,0,0,0,0,0,1,0,0
H5188,0.7972602740000001,0,0,0,1,0,0.0,9,0.8328672832867283,2014,1988,26,1517,720,158,0,0,1,0,1,0,0,1,0,0,0,0,0
H5196,1.0,0,0,1,0,1,0.0,12,0.797375779737578,2012,1970,42,2225,289,86,0,0,1,0,0,1,0,0,1,0,0,0,0
H5230,1.0,0,0,1,0,1,1.0,12,0.1503549150354915,2013,1975,38,2093,61,32,0,0,1,0,0,1,0,0,1,0,0,0,0
H5316,1.0,1,1,0,1,0,0.0,12,0.2320929232092923,2015,1960,55,1218,3733,561,0,0,1,0,0,1,0,0,0,0,1,0,0
H5339,1.0,0,0,1,0,1,1.0,12,0.31081953108195315,2015,1950,65,1218,315,44,0,0,1,0,0,1,0,0,0,0,0,1,0
H5401,1.0,1,1,0,1,0,0.0,12,0.07657560765756077,2014,1960,54,1517,3733,680,0,0,1,0,0,1,0,0,0,0,1,0,0
H5407,1.0,0,0,1,0,1,0.0,12,0.4794579479457948,2016,1960,56,1093,3733,457,0,0,1,0,0,1,0,0,0,0,1,0,0
H5528,1.0,0,0,1,0,1,1.0,12,0.8079156807915681,2014,1960,54,1517,3733,680,0,0,1,0,0,1,0,0,0,0,1,0,0
H6064,1.0,0,0,0,1,0,0.0,12,0.6543342654334265,2014,1980,34,1517,1525,298,0,0,1,0,0,1,0,0,1,0,0,0,0
H6085,0.99726776,0,1,0,1,0,0.0,12,0.06797160679716069,2016,1980,36,1093,1525,203,0,0,1,0,0,1,0,0,1,0,0,0,0
H6089,1.0,1,1,0,1,0,0.0,12,0.3658851365885137,2012,1960,52,2225,3733,1104,0,0,1,0,0,1,0,0,0,1,0,0,0
H6096,1.0,0,0,0,1,0,1.0,12,0.18477091847709184,2012,1980,32,2225,1525,455,0,0,1,0,0,1,0,1,0,0,0,0,0
H6159,1.0,0,1,0,1,0,0.0,12,0.08582490858249087,2012,1980,32,2225,1525,455,0,0,1,0,0,1,0,1,0,0,0,0,0
H6316,0.315068493,0,0,1,0,1,0.0,4,0.7418799741879974,2013,2003,10,2093,32,42,0,0,1,1,0,0,0,0,0,0,0,0,0
H6373,1.0,0,0,0,1,0,1.0,12,0.7547859754785976,2013,1980,33,2093,1525,423,0,0,1,0,0,1,0,0,1,0,0,0,0
H642,1.0,0,0,0,1,0,0.0,12,0.3364164336416434,2012,1960,52,2225,3733,1104,0,0,1,0,0,1,0,0,0,1,0,0,0
H6439,1.0,0,0,1,0,1,1.0,12,0.9247149924714992,2012,1940,72,2225,72,20,0,0,1,0,0,1,0,0,0,0,0,1,0
H6440,0.99726776,0,0,1,0,1,0.0,12,0.9247149924714992,2016,1940,76,1093,72,14,0,0,1,0,0,1,0,0,0,0,0,0,1
H6657,1.0,1,1,0,1,0,0.0,12,0.3224349322434933,2015,1960,55,1218,3733,561,0,0,1,0,0,1,0,0,0,0,1,0,0
H6701,0.99726776,0,0,1,0,1,1.0,12,0.6143256614325662,2016,1950,66,1093,315,50,0,0,1,0,0,1,0,0,0,0,0,1,0
H7295,1.0,0,0,0,1,0,0.0,12,0.2531727253172726,2013,1980,33,2093,1525,423,0,0,1,0,0,1,0,0,1,0,0,0,0
H7410,1.0,0,0,0,1,0,0.0,12,0.055710905571090555,2014,1980,34,1517,1525,298,0,0,1,0,0,1,0,0,1,0,0,0,0
H529,1.0,0,0,0,1,0,0.0,12,0.012690901269090128,2012,1988,24,2225,720,232,0,0,1,0,0,1,0,1,0,0,0,0,0
H6380,1.0,0,0,1,0,1,0.0,12,0.08582490858249087,2014,1983,31,1517,20,18,0,0,1,0,0,1,0,1,0,0,0,0,0
H12713,1.0,1,1,0,1,0,0.0,12,0.0597978059797806,2013,1980,33,2093,1525,423,0,0,1,0,0,1,0,0,1,0,0,0,0
H12935,0.594520548,1,1,0,1,0,0.0,7,0.25704452570445263,2013,1980,33,2093,1525,423,0,0,1,0,1,0,0,0,1,0,0,0,0
H13194,1.0,1,1,0,1,0,1.0,12,0.14390191439019143,2012,1980,32,2225,1525,455,0,0,1,0,0,1,0,1,0,0,0,0,0
H13281,1.0,0,0,1,0,1,1.0,12,0.4265433426543343,2014,1954,60,1517,16,7,0,0,1,0,0,1,0,0,0,0,1,0,0
H13446,1.0,1,1,0,1,0,0.0,12,0.09657990965799097,2014,1960,54,1517,3733,680,0,0,1,0,0,1,0,0,0,0,1,0,0
H13811,1.0,0,1,0,1,0,0.0,12,0.050118305011830504,2012,1960,52,2225,3733,1104,0,0,1,0,0,1,0,0,0,1,0,0,0
H13918,1.0,1,0,1,0,1,1.0,12,0.9462249946224995,2012,1965,47,2225,59,23,0,0,1,0,0,1,0,0,0,1,0,0,0
H13919,1.0,1,0,1,0,1,1.0,12,0.9462249946224995,2013,1965,48,2093,59,27,0,0,1,0,0,1,0,0,0,1,0,0,0
H13931,1.0,1,0,1,0,1,0.0,12,0.0884061088406109,2014,1960,54,1517,3733,680,0,0,1,0,0,1,0,0,0,0,1,0,0
H13932,1.0,1,0,1,0,1,0.0,12,0.0884061088406109,2015,1960,55,1218,3733,561,0,0,1,0,0,1,0,0,0,0,1,0,0
H14151,1.0,0,1,0,1,0,0.0,12,0.1288449128844913,2014,1980,34,1517,1525,298,0,0,1,0,0,1,0,0,1,0,0,0,0
H14260,1.0,0,0,1,0,1,1.0,12,0.4256829425682943,2012,1960,52,2225,3733,1104,0,0,1,0,0,1,0,0,0,1,0,0,0
H14261,1.0,0,1,0,1,0,0.0,12,0.18692191869219188,2014,1960,54,1517,3733,680,0,0,1,0,0,1,0,0,0,0,1,0,0
H14298,1.0,0,0,1,0,1,1.0,12,0.45149494514949456,2012,1968,44,2225,14,72,0,0,1,0,0,1,0,0,0,1,0,0,0
H14350,1.0,1,1,0,1,0,0.0,12,0.2708109270810927,2012,1980,32,2225,1525,455,0,0,1,0,0,1,0,1,0,0,0,0,0
H14494,1.0,1,0,1,0,1,1.0,12,0.11163691116369112,2012,1960,52,2225,3733,1104,0,0,1,0,0,1,0,0,0,1,0,0,0
H14557,0.74863388,0,1,0,1,0,0.0,8,0.4149279414927942,2012,1960,52,2225,3733,1104,0,0,1,0,1,0,0,0,0,1,0,0,0
H14627,0.99726776,0,1,0,1,0,1.0,12,0.6601419660141966,2016,1980,36,1093,1525,203,0,0,1,0,0,1,0,0,1,0,0,0,0
H14700,1.0,0,1,0,1,0,1.0,12,0.9892449989244999,2012,1960,52,2225,3733,1104,0,0,1,0,0,1,0,0,0,1,0,0,0
H14701,0.0,0,1,0,1,0,0.0,1,0.9892449989244999,2013,1960,53,2093,3733,989,0,0,1,0,0,0,0,0,0,0,1,0,0
H14824,0.99726776,1,1,0,1,0,1.0,12,0.21488492148849214,2016,1980,36,1093,1525,203,0,0,1,0,0,1,0,0,1,0,0,0,0
H15054,0.175342466,0,1,0,1,0,0.0,3,0.7526349752634975,2013,1988,25,2093,720,226,0,0,1,0,0,0,0,1,0,0,0,0,0
H15198,1.0,1,0,1,0,1,1.0,12,0.4740804474080448,2012,1990,22,2225,100,27,0,0,1,0,0,1,1,0,0,0,0,0,0
H15435,1.0,1,0,1,0,1,0.0,12,0.45364594536459457,2013,2004,9,2093,40,52,0,0,1,0,0,1,0,0,0,0,0,0,0
H15436,1.0,1,0,1,0,1,0.0,12,0.45364594536459457,2014,2004,10,1517,40,42,0,0,1,0,0,1,0,0,0,0,0,0,0
H15437,1.0,1,0,1,0,1,1.0,12,0.45364594536459457,2015,2004,11,1218,40,37,0,0,1,0,0,1,0,0,0,0,0,0,0
H15438,1.0,1,0,1,0,1,0.0,12,0.35039793503979355,2013,1970,43,2093,289,90,0,0,1,0,0,1,0,0,0,1,0,0,0
H15453,1.0,1,0,1,0,1,1.0,12,0.3499677349967735,2013,1954,59,2093,16,14,0,0,1,0,0,1,0,0,0,0,1,0,0
H15808,0.117808219,1,0,1,0,1,0.0,2,0.29016992901699296,2014,1960,54,1517,3733,680,0,0,1,0,0,0,0,0,0,0,1,0,0
H16081,1.0,1,0,1,0,1,0.0,12,0.39234243923424394,2016,1936,80,1093,3,2,0,0,1,0,0,1,0,0,0,0,0,0,1
H16727,1.0,0,0,1,0,1,1.0,12,0.7547859754785976,2014,1973,41,1517,18,35,0,0,1,0,0,1,0,0,1,0,0,0,0
H16978,1.0,1,0,1,0,1,1.0,12,0.8128629812862982,2014,1953,61,1517,8,9,0,0,1,0,0,1,0,0,0,0,1,0,0
H16979,1.0,1,0,1,0,1,1.0,12,0.8128629812862982,2015,1953,62,1218,8,88,0,0,1,0,0,1,0,0,0,0,1,0,0
H16980,1.0,1,0,1,0,1,1.0,12,0.8128629812862982,2016,1953,63,1093,8,94,0,0,1,0,0,1,0,0,0,0,0,1,0
H17089,0.120547945,0,0,1,0,1,0.0,2,0.5312970531297053,2013,2009,4,2093,77,36,0,0,1,0,0,0,0,0,0,0,0,0,0
H18127,0.915300546,0,0,1,0,1,1.0,10,0.060012906001290604,2012,1940,72,2225,72,20,0,0,1,0,0,1,0,0,0,0,0,1,0
H18128,0.08493150699999999,0,0,1,0,1,0.0,2,0.060012906001290604,2014,1940,74,1517,72,10,0,0,1,0,0,0,0,0,0,0,0,0,1
H18320,1.0,0,0,1,0,1,0.0,12,0.5590449559044955,2013,1979,34,2093,16,298,0,0,1,0,0,1,0,0,1,0,0,0,0
H1841,1.0,0,0,0,1,0,0.0,12,0.13529791352979134,2014,1960,54,1517,3733,680,0,0,1,0,0,1,0,0,0,0,1,0,0
H18422,0.0,0,0,1,0,1,0.0,1,0.11163691116369112,2012,1950,62,2225,315,88,0,0,1,0,0,0,0,0,0,0,1,0,0
H18655,1.0,1,0,1,0,1,0.0,12,0.17186491718649172,2014,1995,19,1517,34,20,0,0,1,0,0,1,1,0,0,0,0,0,0
H18943,0.780821918,1,0,1,0,1,1.0,9,0.6665949666594967,2013,1954,59,2093,16,14,0,0,1,0,1,0,0,0,0,0,1,0,0
H18953,0.99726776,0,0,1,0,1,1.0,12,0.6691761669176167,2016,1946,70,1093,1,3,0,0,1,0,0,1,0,0,0,0,0,1,0
H1901,0.99726776,0,1,0,1,0,0.0,12,0.16110991611099162,2016,1960,56,1093,3733,457,0,0,1,0,0,1,0,0,0,0,1,0,0
H19105,0.99726776,0,0,1,0,1,0.0,12,0.05140890514089051,2016,1954,62,1093,16,88,0,0,1,0,0,1,0,0,0,0,1,0,0
H19580,0.747945205,0,0,1,0,1,0.0,8,0.04280490428049043,2015,1995,20,1218,34,15,0,0,1,0,1,0,1,0,0,0,0,0,0
H1960,1.0,0,1,0,1,0,1.0,12,0.34824693482469354,2013,1980,33,2093,1525,423,0,0,1,0,0,1,0,0,1,0,0,0,0
H2144,1.0,0,0,1,0,1,0.0,12,0.3224349322434933,2013,1975,38,2093,61,32,0,0,1,0,0,1,0,0,1,0,0,0,0
H2157,1.0,1,0,0,1,0,0.0,12,0.3869649386964939,2012,1960,52,2225,3733,1104,0,0,1,0,0,1,0,0,0,1,0,0,0
H2158,1.0,1,0,0,1,0,0.0,12,0.3869649386964939,2014,1960,54,1517,3733,680,0,0,1,0,0,1,0,0,0,0,1,0,0
H2242,0.0,1,0,0,1,0,0.0,1,0.7487631748763175,2015,1960,55,1218,3733,561,0,0,1,0,0,0,0,0,0,0,1,0,0
H2295,1.0,1,0,0,1,0,0.0,12,0.3379221337922134,2013,1980,33,2093,1525,423,0,0,1,0,0,1,0,0,1,0,0,0,0
H2451,0.0,0,0,0,1,0,0.0,1,0.04280490428049043,2012,1960,52,2225,3733,1104,0,0,1,0,0,0,0,0,0,1,0,0,0
H2499,0.0,0,0,0,1,0,0.0,1,0.1288449128844913,2015,1960,55,1218,3733,561,0,0,1,0,0,0,0,0,0,0,1,0,0
H2547,0.0,1,0,0,1,0,0.0,1,0.08582490858249087,2014,1960,54,1517,3733,680,0,0,1,0,0,0,0,0,0,0,1,0,0
H2604,1.0,0,0,0,1,0,0.0,12,0.1503549150354915,2013,1960,53,2093,3733,989,0,0,1,0,0,1,0,0,0,0,1,0,0
H2683,1.0,1,0,0,1,0,1.0,12,0.30092493009249305,2013,1980,33,2093,1525,423,0,0,1,0,0,1,0,0,1,0,0,0,0
H2684,1.0,1,0,0,1,0,0.0,12,0.30092493009249305,2015,1980,35,1218,1525,222,0,0,1,0,0,1,0,0,1,0,0,0,0
H2786,1.0,1,0,1,0,1,0.0,12,0.40288234028823405,2013,1955,58,2093,24,17,0,0,1,0,0,1,0,0,0,0,1,0,0
H2825,0.0,1,0,0,1,0,1.0,1,0.9221337922133792,2013,1960,53,2093,3733,989,0,0,1,0,0,0,0,0,0,0,1,0,0
H2858,1.0,1,0,0,1,0,0.0,12,0.24177242417724243,2012,1980,32,2225,1525,455,0,0,1,0,0,1,0,1,0,0,0,0,0
H2859,0.021917807999999997,1,0,0,1,0,0.0,1,0.24177242417724243,2014,1980,34,1517,1525,298,0,0,1,0,0,0,0,0,1,0,0,0,0
H2963,0.99726776,0,0,1,0,1,1.0,12,0.2682297268229727,2016,1950,66,1093,315,50,0,0,1,0,0,1,0,0,0,0,0,1,0
H3003,0.0,1,0,0,1,0,1.0,1,0.14712841471284147,2012,1960,52,2225,3733,1104,0,0,1,0,0,0,0,0,0,1,0,0,0
H3004,0.0,1,0,0,1,0,0.0,1,0.14712841471284147,2015,1960,55,1218,3733,561,0,0,1,0,0,0,0,0,0,0,1,0,0
H3093,1.0,1,0,1,0,1,1.0,12,0.3063024306302431,2013,1960,53,2093,3733,989,0,0,1,0,0,1,0,0,0,0,1,0,0
H3094,1.0,1,0,1,0,1,0.0,12,0.3063024306302431,2016,1960,56,1093,3733,457,0,0,1,0,0,1,0,0,0,0,1,0,0
H3748,1.0,0,0,1,0,1,0.0,12,0.21488492148849214,2016,1950,66,1093,315,50,0,0,1,0,0,1,0,0,0,0,0,1,0
H3826,0.0,0,1,0,1,0,0.0,1,0.1503549150354915,2013,1960,53,2093,3733,989,0,0,1,0,0,0,0,0,0,0,1,0,0
H3985,1.0,0,0,1,0,1,0.0,12,0.20456012045601205,2015,1970,45,1218,289,59,0,0,1,0,0,1,0,0,0,1,0,0,0
H4050,1.0,0,0,1,0,1,0.0,12,0.08582490858249087,2015,1950,65,1218,315,44,0,0,1,0,0,1,0,0,0,0,0,1,0
H4051,0.99726776,0,0,1,0,1,0.0,12,0.08582490858249087,2016,1950,66,1093,315,50,0,0,1,0,0,1,0,0,0,0,0,1,0
H4122,1.0,0,1,0,1,0,0.0,12,0.08582490858249087,2013,1980,33,2093,1525,423,0,0,1,0,0,1,0,0,1,0,0,0,0
H4123,1.0,0,1,0,1,0,0.0,12,0.08582490858249087,2014,1980,34,1517,1525,298,0,0,1,0,0,1,0,0,1,0,0,0,0
H4328,1.0,1,1,0,1,0,0.0,12,0.9870939987093998,2012,1980,32,2225,1525,455,0,0,1,0,0,1,0,1,0,0,0,0,0
H4338,1.0,0,0,1,0,1,1.0,12,0.24822542482254248,2014,1982,32,1517,18,455,0,0,1,0,0,1,0,1,0,0,0,0,0
H4360,1.0,0,0,0,1,0,0.0,12,0.2299419229941923,2013,1960,53,2093,3733,989,0,0,1,0,0,1,0,0,0,0,1,0,0
H5090,1.0,0,1,0,1,0,0.0,12,0.07184340718434072,2013,1960,53,2093,3733,989,0,0,1,0,0,1,0,0,0,0,1,0,0
H5091,0.9150684929999999,0,1,0,1,0,0.0,10,0.07184340718434072,2014,1960,54,1517,3733,680,0,0,1,0,0,1,0,0,0,0,1,0,0
H5128,1.0,1,0,0,1,0,0.0,12,0.053559905355990534,2014,1960,54,1517,3733,680,0,0,1,0,0,1,0,0,0,0,1,0,0
H530,1.0,1,0,0,1,0,0.0,12,0.09399870939987096,2012,1980,32,2225,1525,455,0,0,1,0,0,1,0,1,0,0,0,0,0
H5306,1.0,0,1,0,1,0,1.0,12,0.0890514089051409,2012,1960,52,2225,3733,1104,0,0,1,0,0,1,0,0,0,1,0,0,0
H5307,1.0,0,1,0,1,0,0.0,12,0.0890514089051409,2013,1960,53,2093,3733,989,0,0,1,0,0,1,0,0,0,0,1,0,0
H531,1.0,1,0,0,1,0,0.0,12,0.24005162400516242,2012,1980,32,2225,1525,455,0,0,1,0,0,1,0,1,0,0,0,0,0
H533,1.0,1,0,0,1,0,0.0,12,0.19337491933749193,2013,1980,33,2093,1525,423,0,0,1,0,0,1,0,0,1,0,0,0,0
H534,1.0,1,0,0,1,0,1.0,12,0.19337491933749193,2014,1980,34,1517,1525,298,0,0,1,0,0,1,0,0,1,0,0,0,0
H535,0.99726776,1,0,0,1,0,0.0,12,0.19337491933749193,2016,1980,36,1093,1525,203,0,0,1,0,0,1,0,0,1,0,0,0,0
H536,1.0,1,0,0,1,0,0.0,12,0.17186491718649172,2012,1980,32,2225,1525,455,0,0,1,0,0,1,0,1,0,0,0,0,0
H5502,0.494535519,1,1,0,1,0,0.0,6,0.15444181544418153,2016,1988,28,1093,720,108,0,0,1,1,0,0,0,1,0,0,0,0,0
H5516,1.0,0,1,0,1,0,0.0,12,0.06431490643149065,2013,1960,53,2093,3733,989,0,0,1,0,0,1,0,0,0,0,1,0,0
H5538,0.24316939899999998,1,1,0,1,0,0.0,3,0.04172940417294042,2016,1960,56,1093,3733,457,0,0,1,0,0,0,0,0,0,0,1,0,0
H6140,1.0,1,0,0,1,0,0.0,12,0.494514949451495,2012,1988,24,2225,720,232,0,0,1,0,0,1,0,1,0,0,0,0,0
H6141,1.0,1,0,0,1,0,0.0,12,0.494514949451495,2014,1988,26,1517,720,158,0,0,1,0,0,1,0,1,0,0,0,0,0
